texnet2022upms 2022-10-21T02:10:24.189969Z -104.2186849 31.64844931 8.625244141 0.513556525 4O.SA02.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.P:4O.SA06.00.HHZ.S:TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:TX.PECS:4O.SA06:TX.PB28
texnet2022ugmi 2022-10-16T03:45:14.571822Z -104.3299591 31.66552795 6.851391602 1.433230891 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA06.00.HHZ.S:TX.PB29.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PB34.00.HHZ.P:TX.PB33.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PB28:TX.PB29:TX.PB33:TX.PECS:TX.PB34
texnet2022uicz 2022-10-17T01:18:15.434927Z -104.2272822 31.64656678 7.5969238279999995 0.4301418119 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.S:4O.WB01.00.HHZ.P:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:TX.PECS:4O.WB01
texnet2022ukxe 2022-10-18T13:46:41.856077Z -104.2772127 31.63113245 1.8897460940000002 0.3788008524 TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB33.00.HHZ.P:TX.PB33.00.HHZ.S:TX.PB29.00.HHZ.S TX.PB29:TX.PB28:TX.PB33
texnet2022ubsk 2022-10-13T13:08:56.137775Z -104.1801185 31.59486792 7.442675781 0.0891667494 4O.SA02.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.P:TX.PB29.00.HHZ.S 4O.SA02:TX.PB33:TX.PB28:TX.PB29
texnet2022unfg 2022-10-19T20:08:30.692902Z -104.1935365 31.70947128 7.2627197269999995 0.969567603 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PB34.00.HHZ.S:TX.PB33.00.HHZ.S:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PB28:TX.PB29:TX.PB33:TX.PECS:TX.PB34
texnet2022vgpy 2022-10-30T11:06:52.905750Z -104.4236834 31.70147267 3.380810547 0.1113909614 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.P:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.S:TX.PB33.00.HHZ.S 4O.SA02:4O.SA06:TX.PB28:TX.PB29:TX.PB33
texnet2022ubqt 2022-10-13T12:18:25.044007Z -104.2466756 31.64922264 6.260107422 0.3840047392 4O.SA02.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:TX.PB28.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:TX.PB28:TX.PECS
texnet2022tfug 2022-10-01T13:05:28.752556Z -104.2024913 31.68047265 7.365551758 0.6688866409 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PECS:TX.PB28
texnet2022tsmy 2022-10-08T12:09:31.152237Z -104.5343012 31.72320538 3.946386719 0.5696005126 TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.S:4O.SA02.00.HHZ.P:4O.SA02.00.HHZ.S TX.PB28:TX.PB29:4O.SA02
texnet2022ugne 2022-10-16T04:11:31.380727Z -104.1433486 31.69270286 6.131567382999999 0.7526447279 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB33.00.HHZ.P:4O.SA06.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PB34.00.HHZ.P:TX.PB34.00.HHZ.S:4O.SA02.00.HHZ.S:TX.PB33.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PB33:TX.PB34
texnet2022ueva 2022-10-15T05:52:34.940300Z -103.9679912 31.60835145 8.548120117 0.654822091 4O.SA02.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PB34.00.HHZ.P:TX.PECS.00.HHZ.P:TX.PB34.00.HHZ.S:TX.PB33.00.HHZ.S:TX.PECS.00.HHZ.S:4O.SA02.00.HHZ.S 4O.SA02:TX.PB33:TX.PB34:TX.PECS
texnet2022tqtn 2022-10-07T13:12:32.971275Z -104.5131589 31.68360829 5.051831055 1.128678202 4O.SA02.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.S 4O.SA02:TX.PB28:TX.PB29
texnet2022ttjl 2022-10-08T23:31:57.499418Z -104.2851556 31.64924202 7.468383789000001 1.51162509 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PB34.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:TX.PB28.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PB34.00.HHZ.S:TX.PB33.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PB28:TX.PB29:TX.PB33:TX.PB34:TX.PECS
texnet2022vgpn 2022-10-30T10:54:54.839851Z -104.2211118 31.61120984 8.265332031 0.4136814487 4O.SA02.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:TX.PB33.00.HHZ.P:TX.PB28.00.HHZ.S 4O.SA02:TX.PECS:TX.PB33:TX.PB28
texnet2022tsnu 2022-10-08T12:36:13.800626Z -104.5337107 31.61520514 6.260107422 0.2999099923 TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.P TX.PB28:TX.PB29:4O.SA02
texnet2022uibi 2022-10-17T00:26:02.249147Z -104.4563361 31.6532225 6.182983398 0.9729984016 4O.SA02.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.S:TX.PECS.00.HHZ.P 4O.SA02:TX.PB28:TX.PB29:TX.PECS
texnet2022tjnw 2022-10-03T14:24:07.943607Z -104.4099998 31.677205 6.105859375 1.193692252 4O.SA02.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PECS.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.S:TX.PB33.00.HHZ.P:TX.PB33.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:TX.PB28:TX.PB29:TX.PECS:TX.PB33
texnet2022tsce 2022-10-08T06:43:54.120110Z -104.1028713 31.72252316 6.157275391 0.2677206738 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:4O.WB01.00.HHZ.S:4O.SA02.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01
texnet2022vege 2022-10-29T03:55:04.362351Z -104.4424698 31.66664627 3.3036865229999997 0.4231758014 4O.SA02.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:TX.PB28:TX.PB29:TX.PECS
texnet2022tmjn 2022-10-05T03:36:53.838703Z -104.3962542 31.6752266 7.2627197269999995 -0.09127796197 4O.SA02.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:4O.SA02.00.HHZ.S:TX.PB29.00.HHZ.P:TX.PB29.00.HHZ.S:TX.PB33.00.HHZ.P:TX.PB33.00.HHZ.S 4O.SA02:TX.PB28:TX.PB29:TX.PB33
texnet2022torj 2022-10-06T09:51:26.858338Z -104.0967611 31.73702589 7.211303710999999 1.417018196 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB34.00.HHZ.P:TX.PECS.00.HHZ.P:4O.WB01.00.HHZ.S:4O.SA06.00.HHZ.S:TX.PB34.00.HHZ.S:4O.SA02.00.HHZ.S:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PB28:TX.PB29:TX.PB34:TX.PECS
texnet2022tqze 2022-10-07T16:04:53.415271Z -104.2035912 31.64484869 7.905419922 0.9085296076 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PECS:TX.PB28:TX.PB29
texnet2022uryc 2022-10-22T10:12:42.434372Z -104.1457671 31.69200252 1.9411621090000002 0.03670470647 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:4O.SA06.00.HHZ.S:4O.SA02.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01
texnet2022tqxm 2022-10-07T15:13:40.662917Z -104.2684504 31.61095872 6.414355469 0.8156712256 4O.SA02.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.P:4O.SA06.00.HHZ.S:TX.PB33.00.HHZ.S:TX.PB28.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.WB01:TX.PB28:TX.PB33:TX.PECS:4O.SA06
texnet2022uion 2022-10-17T07:08:57.333966Z -104.2540799 31.6317185 13.86967773 0.5839827773 TX.PB29.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.P:4O.SA02.00.HHZ.S:TX.PECS.00.HHZ.S TX.PB29:TX.PECS:4O.SA02
texnet2022uktq 2022-10-18T11:59:44.687945Z -104.4418516 31.68664283 1.632666016 -0.252041673 TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.P:4O.SA02.00.HHZ.S TX.PB28:TX.PB29:4O.SA02
texnet2022ueyy 2022-10-15T07:51:34.130930Z -104.4880535 31.70355376 1.915454102 0.1264264696 TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PECS.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.P:4O.SA02.00.HHZ.S TX.PB28:TX.PB29:TX.PECS:4O.SA02
texnet2022ulql 2022-10-18T23:31:42.484353Z -104.0882425 31.61228152 4.306298828 0.7778793535 4O.SA06.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PB34.00.HHZ.P:TX.PB34.00.HHZ.S:4O.WB01.00.HHZ.P:4O.WB01.00.HHZ.S:TX.PECS.00.HHZ.P:TX.PECS.00.HHZ.S:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PB29.00.HHZ.S 4O.SA06:TX.PB33:TX.PB34:4O.WB01:TX.PECS:TX.PB28:TX.PB29
texnet2022tosy 2022-10-06T10:39:16.419459Z -104.4888783 31.67827014 6.131567382999999 2.006813883 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PECS.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:4O.WB01:TX.PB28:TX.PB29:TX.PECS
texnet2022txpx 2022-10-11T07:20:58.373408Z -104.0053542 31.60340223 7.802587891 1.088198439 4O.SA02.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PECS.00.HHZ.P:4O.WB01.00.HHZ.P:4O.WB01.00.HHZ.S:TX.PECS.00.HHZ.S:TX.PB28.00.HHZ.S 4O.SA02:TX.PB28:TX.PECS:4O.WB01
texnet2022ttet 2022-10-08T21:09:42.745000Z -104.4588478 31.69043217 -1.272338867 -0.001691620459 TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PECS.00.HHZ.P:TX.PB28.00.HHZ.S:4O.SA02.00.HHZ.P:4O.SA02.00.HHZ.S:TX.PB33.00.HHZ.P TX.PB28:TX.PB29:TX.PECS:4O.SA02:TX.PB33
texnet2022uyji 2022-10-25T22:41:42.267725Z -104.0168933 31.70791929 7.10847168 1.240308451 4O.SA02.00.HHZ.P:4O.WB01.00.HHZ.P:TX.PB33.00.HHZ.P:TX.PB34.00.HHZ.P:TX.PECS.00.HHZ.P:TX.PB34.00.HHZ.S:4O.WB01.00.HHZ.S:4O.SA06.00.HHZ.P:4O.SA06.00.HHZ.S:TX.PB33.00.HHZ.S:4O.SA02.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.WB01:TX.PB33:TX.PB34:TX.PECS:4O.SA06
texnet2022txrg 2022-10-11T08:01:52.633945Z -104.3556024 31.67433454 4.820458984 -0.196829984 TX.PB29.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.S:4O.SA06.00.HHZ.P TX.PB29:TX.PB28:4O.SA06
texnet2022tmib 2022-10-05T02:52:46.222743Z -104.4159254 31.67762544 6.157275391 -0.4387697037 TX.PB28.00.HHZ.P:TX.PB28.00.HHZ.S:TX.PB29.00.HHZ.P:TX.PB29.00.HHZ.S:4O.SA02.00.HHZ.P:4O.SA02.00.HHZ.S TX.PB28:TX.PB29:4O.SA02
texnet2022toqf 2022-10-06T09:16:30.529851Z -104.3189755 31.67179751 5.128955078 0.9567567554 4O.SA02.00.HHZ.P:4O.SA06.00.HHZ.P:TX.PB28.00.HHZ.P:TX.PB29.00.HHZ.P:TX.PECS.00.HHZ.P:4O.SA02.00.HHZ.S:4O.SA06.00.HHZ.S:4O.WB01.00.HHZ.S:TX.PECS.00.HHZ.S 4O.SA02:4O.SA06:TX.PB28:TX.PB29:TX.PECS:4O.WB01
